"uri"	"language"	"interactivity_type"	"interactivity_level"	"learning_resource_type"	"title"	"description"	"age_range"
"http://vishub.org/excursions/2000"	"en"	"null"	"null"	"[narrative text, table]"	"Formatos y Estándares IAB - Sergio Álvarez García"	"Slides presentation about Formatos y Estándares IAB. Acceso integrado a la página web de IAB con especificaciones y demos en Rich Media para su visualización exacta y realista"	">18"
"http://portal.discoverthecosmos.eu/node/93556"	"en"	"null"	"null"	"[table]"	"Identifying Particles and their Properties in Detectors | Discover the COSMOS"	"Original Title: Keywords: Description:  Identifying Particles and their Properties in Detectors Navigation  Languages."	">18"
"http://vishub.org/excursions/1530"	"en"	"null"	"null"	"[narrative text, table]"	"Back to the Future - Grupo investigación IES David Buján"	"Slides presentation about Back to the Future. Back to the Future es una película de ciencia ficción y comedia de 1985 dirigida y escrita por Robert Zemeckis,producida por Steven Spielberg y protagonizada por Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover y Thomas F. Wilson. La trama relata las aventuras de Marty McFly, un adolescente que es enviado accidentalmente de vuelta en el tiempo de 1985, su época, a 1955.Tras alterar los sucesos ocurridos en 1955, específicamente aquellos en los que sus padres se conocieron y enamoraron, Marty debe intentar reunir a sus padres de nuevo para asegurar su propia existencia."	">18"
"http://vishub.org/excursions/1814"	"en"	"null"	"null"	"[narrative text, table]"	"Fractions Introduction (uvod u razlomke) - ViSH"	"Slides presentation about Fractions Introduction (uvod u razlomke). Istrаžujte osnovno o razlomcima: koliko je  1/3 čokolаdne torte, polovina 
kruga... Prаvite svoje rаzlomke koristeći zаbаvne interаktivne 
objekte,predvidite i objasnite kako se mijenja vrijednost razlomka ako se 
promijene vrijednosti brojnika ili nazivnika, napravite dva razlomka jednakih 
vrijednosti, upoređujte razlomke. Spojite oblike i razlomke, osvojite 
zvjezdice (poene). Budite sigurni zаšto je 3/8 burekа uvijek više od 1/4.
"	">18"
"http://vishub.org/excursions/1668"	"en"	"null"	"null"	"[narrative text, table]"	"EL CEREZO - NSP1A2015"	"Slides presentation about EL CEREZO.  El Cerezo es un árbol, que tienen las hojas rosas o en algunos casos blancas. El troco, es recto y tiene la madera lisa.
"	">18"
"http://vishub.org/excursions/1249"	"en"	"null"	"null"	"[narrative text, table]"	"Grid computing - ViSH"	"Slides presentation about Grid computing. Grid computing combines computers from multiple administrative domains to reach a common goal."	">18"
"http://vishub.org/excursions/1480"	"en"	"null"	"null"	"[narrative text, table]"	"Números Naturales_1º ESO - Mari"	"Slides presentation about Números Naturales_1º ESO. Definición y operaciones: suma, resta, multiplicación y división."	">18"
"http://vishub.org/excursions/166"	"en"	"null"	"null"	"[narrative text, table]"	"Genetic Engineering protocol - Jose Viñas"	"Slides presentation about Genetic Engineering protocol. Searching for a target for the treatment of atherosclerosis."	">18"
"http://vishub.org/excursions/730"	"en"	"null"	"null"	"[narrative text, table]"	"PAÍSES PRODUCTORES DE PETRÓLEO - Benito"	"Slides presentation about PAÍSES PRODUCTORES DE PETRÓLEO. Países productores de Petróleo"	">18"
"http://vishub.org/excursions/1233"	"en"	"null"	"null"	"[narrative text, table]"	"2O MIL LEGUAS DE VIAXE SUBMARINO - Grupo investigación IES David Buján"	"Slides presentation about 2O MIL LEGUAS DE VIAXE SUBMARINO. "	">18"
"http://vishub.org/excursions/1887"	"en"	"null"	"null"	"[narrative text, table]"	"Star Evolution - ViSH"	"Slides presentation about Star Evolution. The Sun is a yellow dwarf star at the centre of our Solar System. It is 4.5 
billion years old and has converted about half of the hydrogen in its core 
into helium. The Sun is the most popular star. It gives life for the whole 
universe. It has prodigiously energy. As everyone knows the sun grows 
rapidly. That means, the amount of his energy is growing as well. So if you 
install a photovoltaic module now, it will produce more energy every year. 
This is the one and only confident chance to get unbelievably rich within at 
least 10 years. You will multiply your gains every year. You would be a fool, 
if you don't use this unbelievably good chance.

"	">18"
"http://vishub.org/excursions/1567"	"en"	"null"	"null"	"[narrative text, table]"	"Outdoor activity survey. Science Museum - Jose Viñas"	"Slides presentation about Outdoor activity survey. Science Museum. Model of surveys to feedback the interest about our fieldtrips"	">18"
"http://vishub.org/excursions/1556"	"en"	"null"	"null"	"[narrative text, table]"	"ILS Gears - Luis Vaquerizo"	"Slides presentation about ILS Gears. This is a slide show about the Inquire Learning Space Gears."	">18"
"http://vishub.org/excursions/1342"	"en"	"null"	"null"	"[narrative text, table]"	"Würth Museum - Iñaki Salegui Ciordia"	"Slides presentation about Würth Museum. Schülerreise zum Würth Museum La Rioja"	">18"
"http://vishub.org/excursions/653"	"en"	"null"	"null"	"[narrative text, table]"	"Millikan Experiment - Joerg Haas"	"Slides presentation about Millikan Experiment. Exkursion zum Millikan-Versuch, der dann auch virtuell durchgeführt und ausgewertet wird. Mit vielen Hintergrundinformationen rund um den Nobelpreisträger.  "	">18"
"http://vishub.org/excursions/1848"	"en"	"null"	"null"	"[narrative text, table]"	"MATERIA: MASA, BOLUMENA ETA DENTSITATEA - ViSH"	"Slides presentation about MATERIA: MASA, BOLUMENA ETA DENTSITATEA. Lan honek materia aurkeztren du eta zenbait ezaugarri: masa, bolumena eta 
dentsitatea.

"	">18"
"http://vishub.org/excursions/646"	"en"	"null"	"null"	"[narrative text, table]"	"Around the world - the school trip around the world with t-shirts, books, geography and fieldwork swirled. - Ina Randic Dordevic"	"Slides presentation about Around the world - the school trip around the world with t-shirts, books, geography and fieldwork swirled.. 1.stage: ""Collecting t-shirts""
Students collect t-shirts with a sign on it: name of cites, countries, states, rivers... T-shirts are sorted and analyzed by geographical area and region. Studenst prepare an exhibition of t-shirts in the school hall and classrooms.

2.stage: ""Telling a story""
Lectures and workshops with guests (travel writers, sailors, adventurers and world travelers). Reading and researching travelogues and logbooks.

3.stage: ""Sail around, fly and experience the world""
Creating an itinerary according to the collected shirts by land, see and air. Writing a travel guide.

4.stage: ""Mathematical Adventures""
Calculate the itinerary using the coordinate system.

5.stage: ""Cultural similarities and differences""
Research cultural similarities and differences according to collected t-shirts.

6.stage:""Fieldrip""
boat ride, visit some place according to collected t-shirts, find and visit a partner-school

7.stage: Evaluations
"	">18"
"http://vishub.org/excursions/1091"	"en"	"null"	"null"	"[narrative text, table]"	"Innovación educativa en STEM - Luis Vaquerizo"	"Slides presentation about Innovación educativa en STEM. Esta presentación forma parte de la ponencia sobre Innovación educativa en STEM.

Las Jornadas sobre Ciencia y Sociedad se realizan del 10 al 12 de Noviembre de 2014 en el Episcopio de Ávila, organizado por la Concejalía de Cultura del Ayuntamiento de Ávila."	">18"
"http://vishub.org/excursions/889"	"en"	"null"	"null"	"[narrative text, table]"	"The New Pandas (English Listening) - Aldo"	"Slides presentation about The New Pandas (English Listening). An english podcast about pandas, to practice english listening. Include quizzes.
Content provided by http://www.listen-to-english.com ."	">18"
"http://vishub.org/excursions/755"	"en"	"null"	"null"	"[narrative text, table]"	"9 Paula - 2013 - I measure the height - Luis Vaquerizo"	"Slides presentation about 9 Paula - 2013 - I measure the height. Students measure the height using different Alternatives for Innovative Math Study."	">18"
"http://vishub.org/excursions/285"	"en"	"null"	"null"	"[narrative text, table]"	"Become an Alchemist  - tina michetti"	"Slides presentation about Become an Alchemist . Turn Copper into « Silver » and Silver into « Gold »"	">18"
"http://vishub.org/excursions/1525"	"en"	"null"	"null"	"[narrative text, table]"	"Tema 1 Google Classroom - Rubenmontano"	"Slides presentation about Tema 1 Google Classroom. Repaso del inicio en Classroom"	">18"
"http://vishub.org/excursions/1371"	"en"	"null"	"null"	"[narrative text, table]"	"Las boleadoras - Mª Consuelo  Marazuela"	"Slides presentation about Las boleadoras. Ejemplo de tecnología indígena americana. Descripción de las boleadoras. Del tehuelche al gaucho."	">18"
"http://vishub.org/excursions/1872"	"en"	"null"	"null"	"[narrative text, table]"	"Quin condensador li poso - ViSH"	"Slides presentation about Quin condensador li poso. Students have to see which is the relationship between the time a capacitor 
is able to maintain a LED turned on and the main electrical caracteristics of 
the circuit (resistence, capacity and initial voltage).

The questions are presented in relationshio with the safety issues in bike's 
light, and the physical theory under the system is the capacitators discharge 
process.

"	">18"
"http://vishub.org/excursions/1776"	"en"	"null"	"null"	"[narrative text, table]"	"Arkimedesen Printzipioa :  Zergatik objektuek flotatzen dute? - ViSH"	"Slides presentation about Arkimedesen Printzipioa :  Zergatik objektuek flotatzen dute?. /Zeintzuk dira flotatzen diren gorputzak? Zeintzuk hondoratzen dira?
Flotagarritasunak badu zer ikusirik dentsitatearekin?
Eta Bolumenarekin? : Saiakuntza egin!./

"	">18"
"http://vishub.org/excursions/503"	"en"	"null"	"null"	"[narrative text, table]"	"Movimiento Rectilíneo Uniforme - Tania"	"Slides presentation about Movimiento Rectilíneo Uniforme. Presentación que explica brevemente el movimiento rectilíneo uniforme.
Apropiado para estudiantes de 3ºESO"	">18"
"http://vishub.org/excursions/1220"	"en"	"null"	"null"	"[narrative text, table]"	"OFICINA BANCARIA - Juan Quemada"	"Slides presentation about OFICINA BANCARIA. "	">18"
"http://vishub.org/excursions/1972"	"en"	"null"	"null"	"[narrative text, table]"	"Andesita - Lorena y Martín"	"Slides presentation about Andesita. "	">18"
"http://vishub.org/excursions/1902"	"en"	"null"	"null"	"[narrative text, table]"	"Ανάλυση του λευκού φωτός - ViSH"	"Slides presentation about Ανάλυση του λευκού φωτός. Σχέδιο μαθήματος για την Στ Δημοτικού, για 
την ανάλυση του λευκού φωτός στα χρώματα 
του ουράνιου τόξου. Χρησιμοποιείται το 
εικονικό εργαστήριο του PhET Color Vision. 
Παρουσιάζονται επίσης εφαρμογές 
δημιουργίας χρωμάτων στις οθόνες των 
υπολογιστών και στους εκτυπωτές.
"	">18"
"http://vishub.org/excursions/1708"	"en"	"null"	"null"	"[narrative text, table]"	"Plantas carnívoras  - NSP1B2015"	"Slides presentation about Plantas carnívoras . Una planta carnívora, también llamada planta insectívora, es una planta que obtiene parte o la mayoría de sus necesidades nutricionales (pero no de energía) mediante la captura y el consumo de animales y protozoos, normalmente insectos (además de otros artrópodos)."	">18"
"http://vishub.org/excursions/115"	"en"	"null"	"null"	"[narrative text, table]"	"Aula  ""Experimenta"" - Ana Pons"	"Slides presentation about Aula  ""Experimenta"". Ven al Aula de Física «Experimenta» con tus estudiantes
”Experimenta” es un conjunto de iniciativas adscritas a promover una mejora del aprendizaje de la Física, dando especial atención a los fenómenos naturales y la familiaridad con la experimentación, así como a los múltiples desarrollos tecnológicos basados en la física."	">18"
"http://vishub.org/excursions/800"	"en"	"null"	"null"	"[narrative text, table]"	"Proyecto Ciencia Ciudadana en la Escuela. Recursos  - Jose Viñas"	"Slides presentation about Proyecto Ciencia Ciudadana en la Escuela. Recursos . Proyecto seleccionado en la Convocatoria de proyectos escolares de educaBarrié 2013-2014 para la adquisición,mediante el método indagativo, de habilidades científicas gracias a la utilización de Laboratorios virtuales y Ciencia Ciudadana."	">18"
"http://vishub.org/excursions/491"	"en"	"null"	"null"	"[narrative text, table]"	"Neutron Imaging at the Budapest Neutron Centre - Ines"	"Slides presentation about Neutron Imaging at the Budapest Neutron Centre. The Prompt-gamma Activation Analysis and Neutron Induced Prompt-gamma Spectrometry (PGAA-NIPS) facility explained by László Szentmiklósi & Tamás Belgya from the Budapest Neutron Centre."	">18"
"http://vishub.org/excursions/1433"	"en"	"null"	"null"	"[narrative text, table]"	"Past Tenses - Virginia"	"Slides presentation about Past Tenses. Lear about the past simple and continious"	">18"
"http://vishub.org/excursions/2123"	"en"	"null"	"null"	"[narrative text, table]"	"Ingenieros de Telecomunicación - ViSH"	"Slides presentation about Ingenieros de Telecomunicación. Resumen sobre los estudios de Ingeniería de Telecomunicación: profesión, áreas de conocimiento, especialidades y salidas profesionales."	">18"
"http://vishub.org/excursions/1248"	"en"	"null"	"null"	"[narrative text, table]"	"Gestaltism - ViSH"	"Slides presentation about Gestaltism. Gestalt psychology or gestaltism (German: Gestalt – ""essence or shape of an entity's complete form"") is a theory of mind and brain of the Berlin School; the operational principle of gestalt psychology is that the brain is holistic, parallel, and analog, with self-organizing tendencies. "	">18"
"http://vishub.org/excursions/2070"	"en"	"null"	"null"	"[narrative text, table]"	"Fairfield Imagenes y videos del lanzamiento - Luis Vaquerizo"	"Slides presentation about Fairfield Imagenes y videos del lanzamiento. Alumnas de Fairfield Highschool for Girls lanzan los cohetes de botellas de agua. Noviembre de 2015."	">18"
"http://vishub.org/excursions/566"	"en"	"null"	"null"	"[narrative text, table]"	"Carnalita - 2º ESO IES David Buján"	"Slides presentation about Carnalita. Identificación, caracteristicas y localización del mineral "	">18"
"http://vishub.org/excursions/2020"	"en"	"null"	"null"	"[narrative text, table]"	"CP ""SAN BABIL"" - ABLITAS - NAVARRA - SPAIN - We_are_not_so_different"	"Slides presentation about CP ""SAN BABIL"" - ABLITAS - NAVARRA - SPAIN. Vokis created by pupils from Ablitas."	">18"
"http://vishub.org/excursions/1143"	"en"	"null"	"null"	"[narrative text, table]"	"Internet: Concepto y Arquitectura - Aldo"	"Slides presentation about Internet: Concepto y Arquitectura. Explicación del concepto de Internet. Evolución histórica.
Descripción de la estructura y de los diferentes componentes que forman Internet.

Contenidos para la asignatura ""Tecnologías de la Información y la Comunicación"" de 2º de Bachillerato."	">18"
"http://vishub.org/excursions/1933"	"en"	"null"	"null"	"[narrative text, table]"	"cultivo de platano - 8naranjal2015"	"Slides presentation about cultivo de platano. el cultivo de platano es una mata muy comercial que se puede comer y se puede vender"	">18"
"http://vishub.org/excursions/1279"	"en"	"null"	"null"	"[narrative text, table]"	"Gandhi. Reseña de la película - Grupo investigación IES David Buján"	"Slides presentation about Gandhi. Reseña de la película. "	">18"
"http://vishub.org/excursions/1944"	"en"	"null"	"null"	"[narrative text, table]"	"secadora solar de café  - 8naranjal2015"	"Slides presentation about secadora solar de café . El secado es una de las etapas determinantes en la calidad y los costos de producción en el proceso de beneficiado húmedo de café. Representa entre el 45 y el 60% de los costos de procesamiento, lo cual constituye un indicativo de la importanc"	">18"
"http://vishub.org/excursions/414"	"en"	"null"	"null"	"[narrative text, table]"	"2012 - I make my own structure - Luis Vaquerizo"	"Slides presentation about 2012 - I make my own structure. Students make their own paper structure"	">18"
"http://vishub.org/excursions/199"	"en"	"null"	"null"	"[narrative text, table]"	"World Water Day: Water Cooperation - Ana Pons"	"Slides presentation about World Water Day: Water Cooperation. 2013- International year of water cooperation"	">18"
"http://vishub.org/excursions/499"	"en"	"null"	"null"	"[narrative text, table]"	"Turmalina - 2º ESO IES David Buján"	"Slides presentation about Turmalina. Propiedades, identificación química y localización geográfica
Properties, chemical identification and geographical location"	">18"
"http://vishub.org/excursions/984"	"en"	"null"	"null"	"[narrative text, table]"	"Ancient Weapons - Aldo"	"Slides presentation about Ancient Weapons. Quizzes about ancient weapons.
The quizzes have been created using the Articulate Quiz Maker authoring tool, and have been integrated in the ViSH Editor by importing SCORM packages."	">18"
"http://vishub.org/excursions/1368"	"en"	"null"	"null"	"[narrative text, table]"	"CREACIÓN DE UNA EMPRESA SIMULADA - Pilar Eseverri"	"Slides presentation about CREACIÓN DE UNA EMPRESA SIMULADA. Proceso para la creación de una empresa simulada en el aula"	">18"
"http://vishub.org/excursions/2084"	"en"	"null"	"null"	"[narrative text, table]"	"Técnicas de cultivo del trigo duro. Maquinaria utilizada en la preparación del terreno. - Miguel Cañero López"	"Slides presentation about Técnicas de cultivo del trigo duro. Maquinaria utilizada en la preparación del terreno.. Describe qué maquinaria se utiliza en estas labores preparatorias del terreno."	">18"
"http://vishub.org/excursions/904"	"en"	"null"	"null"	"[narrative text, table]"	"Geomorfología - Jose Viñas"	"Slides presentation about Geomorfología. Imágenes de estructuras geomorfológicas fluviales, glaciares y costeras"	">18"
"http://vishub.org/excursions/527"	"en"	"null"	"null"	"[narrative text, table]"	"Jesús en el Museo del Prado - Mª Consuelo  Marazuela"	"Slides presentation about Jesús en el Museo del Prado. Una visita al Museo de Prado siguiendo la imagen de Jesús en diez obras maestras de la pintura."	">18"
"http://vishub.org/excursions/1626"	"en"	"null"	"null"	"[narrative text, table]"	"Academia de Ingenieros - valeria"	"Slides presentation about Academia de Ingenieros. Datos y como llegar"	">18"
"http://vishub.org/excursions/1911"	"en"	"null"	"null"	"[narrative text, table]"	"Ραδιενέργεια: Είναι πάντα βλαβερή για τους ανθρώπους; - ViSH"	"Slides presentation about Ραδιενέργεια: Είναι πάντα βλαβερή για τους ανθρώπους;. Σε αυτήν την άσκηση οι μαθητές θα 
χρησιμοποιήσουν εξ'αποστάσεως έναν 
ανιχνευτή Geiger-Muller προκειμένου να 
μελετήσουν την απορρόφηση της 
ραδιενέργειας σε συνάρτηση με το χρόνο 
έκθεσης, την απόσταση από τη πηγή και την 
ύπαρξη απορροφητών.

"	">18"
"http://vishub.org/excursions/1100"	"en"	"null"	"null"	"[narrative text, table]"	"Uso tecnología en IES David Buján - Grupo investigación IES David Buján"	"Slides presentation about Uso tecnología en IES David Buján. Durante el año 2014-2015 iremos conociendo las costumbres de los alumnos/as  del IES David Buján"	">18"
"http://vishub.org/excursions/2137"	"en"	"null"	"null"	"[narrative text, table]"	"Taller - Ione"	"Slides presentation about Taller. Taller de Tecnología"	">18"
"http://vishub.org/excursions/1538"	"en"	"null"	"null"	"[narrative text, table]"	"Reseña de los 4 fantásticos y silver surfer - Grupo investigación IES David Buján"	"Slides presentation about Reseña de los 4 fantásticos y silver surfer. "	">18"
"http://vishub.org/excursions/1182"	"en"	"null"	"null"	"[narrative text, table]"	"Prometheus - Grupo investigación IES David Buján"	"Slides presentation about Prometheus. Reseña de la película ""Prometheus"" "	">18"
"http://vishub.org/excursions/1801"	"en"	"null"	"null"	"[narrative text, table]"	"Een klein mysterie - ViSH"	"Slides presentation about Een klein mysterie. In dit lab ga je onderzoeken welke zoutoplossingen in de potjes zitten. Je 
hebt daarbij de keuze uit:

calciumnitraat
calciumchloride

natriumchloride
natriumcarbonaat

"	">18"
"http://vishub.org/excursions/511"	"en"	"null"	"null"	"[narrative text, table]"	"FOOD SAFETY AND FOOD DEFENS - FRANCISCO GONZÁLEZ"	"Slides presentation about FOOD SAFETY AND FOOD DEFENS. La seguridad alimentaria es un requisito indispensable en nuestro sistema sanitario nacional. Para lograr alcanzar los mayores estándares de calidad alimentaria e inocuidad de los alimentos es preciso implantar sistemas de control y trazabilidad en todos los procesos llevados a cabo por la industria alimentara. 

Al mismo tiempo, las tendencias globales de exportación de nuevos alimentos a países como Estados Unidos han traído consigo la necesidad de coordinar de forma globalizada procedimientos que eviten el uso de los alimentos como armas contra la sociedad. 

En este sentido, ambos conceptos, food safety y food defens, se complementa, evitando tanto los riesgo fortuitos como los intencionados, y aseguran la inocuidad de los alimentos a escala global."	">18"
"http://vishub.org/excursions/1331"	"en"	"null"	"null"	"[narrative text, table]"	"2013 European Quality Label SOFT - Luis Vaquerizo"	"Slides presentation about 2013 European Quality Label SOFT. http://new-twinspace.etwinning.net/web/p86976/welcome
This etwinning project was awarded with the European Quality Label in 2013.

"	">18"
"http://vishub.org/excursions/240"	"en"	"null"	"null"	"[narrative text, table]"	"GLOBAL excursion presentation - Barbara Kieslinger"	"Slides presentation about GLOBAL excursion presentation. This presentation will be given at the CEENGINE NREN users workshop, 22nd of May 2013, Kiev, Ukraine"	">18"
"http://vishub.org/excursions/619"	"en"	"null"	"null"	"[narrative text, table]"	"Módulo 3 de HTML5MOOC - Enrique"	"Slides presentation about Módulo 3 de HTML5MOOC. Herramienta para probar el código javascript y los ejemplos de la módulo 3 del curso @HTML5MOOC de FirefoxOS"	">18"
"http://vishub.org/excursions/394"	"en"	"null"	"null"	"[narrative text, table]"	"The Periodic Table - Samar El-Koussa"	"Slides presentation about The Periodic Table. A fun and interesting way to learn about the elements of the periodic table"	">18"
"http://vishub.org/excursions/1172"	"en"	"null"	"null"	"[narrative text, table]"	"Similar triangles activity: Laura, Maria - Luis Vaquerizo"	"Slides presentation about Similar triangles activity: Laura, Maria. 14 year old students measure the height using a similar triangles activity.

You may see the whole AIMS project: 

http://new-twinspace.etwinning.net/web/p97560/welcome"	">18"
"http://vishub.org/excursions/1698"	"en"	"null"	"null"	"[narrative text, table]"	"El peral  - NSP1A2015"	"Slides presentation about El peral . "	">18"
"http://vishub.org/excursions/1924"	"en"	"null"	"null"	"[narrative text, table]"	"Cultivo De Cafe *.*  - 8naranjal2015"	"Slides presentation about Cultivo De Cafe *.* . La calidad del café depende de numerosos factores. La calidad depende de la especie vegetal que se utilice (Robusta o Arábica) de la variedad de café sembrada (ver historia del café). Además de los factores genéticos, depende obviamente del árbol y el entorno en que crece. Adicionalmente, la forma como se siembra el café y el adecuado manejo agronómico del cultivo, también influenciará la calidad."	">18"
"http://vishub.org/excursions/1481"	"en"	"null"	"null"	"[narrative text, table]"	"Guy Fawkes Night - Ana María"	"Slides presentation about Guy Fawkes Night. Learn about this British festival. Its origins and current celebration."	">18"
"http://vishub.org/excursions/717"	"en"	"null"	"null"	"[narrative text, table]"	"We measure the height - Luis Vaquerizo"	"Slides presentation about We measure the height. Students measure the height using different Alternatives for Innovative Math Study.."	">18"
"http://vishub.org/excursions/851"	"en"	"null"	"null"	"[narrative text, table]"	"II Taller del Método indagativo en XploreHealth - Jose Viñas"	"Slides presentation about II Taller del Método indagativo en XploreHealth. Taller de Xplore Health para centros piloto. Aplicaremos el método indagativo a algunas de las actividades de Xplore Health."	">18"
"http://vishub.org/excursions/1134"	"en"	"null"	"null"	"[narrative text, table]"	"Hackatin2014 #4 Sonido y puntuación - Lourdes"	"Slides presentation about Hackatin2014 #4 Sonido y puntuación. En este tutorial explicaremos como añadir sonidos al juego que estamos construyendo. Aprenderemos también a crear un sistema de puntos asociado a los recursos que vamos capturando."	">18"
"http://vishub.org/excursions/392"	"en"	"null"	"null"	"[narrative text, table]"	"Building Blocks - Elaine Manton"	"Slides presentation about Building Blocks. Teamwork in the F1 pit stop is important in preventing disaster.
All members of the team must work together – but individuals could be doing very different jobs.

 It is just like this in our own bodies!
"	">18"
"http://vishub.org/excursions/1838"	"en"	"null"	"null"	"[narrative text, table]"	"Is it Good to be Beautiful - Understanding Evolution through Natural and Sexual Selection - ViSH"	"Slides presentation about Is it Good to be Beautiful - Understanding Evolution through Natural and Sexual Selection. This inquiry activity teaches students about the importance of natural and 
sexual selection processes in understanding evolution. It allows students to 
conduct scientific experiments using the online laboratory /Sexual Selection 
in Guppies /and collect & analyze data just like the biologist John Endler 
did when he first investigated the balance of natural and sexual selection in 
guppy fish in the 1970s. Students work through an inquiry cycle model and 
acquire scientific investigative skills that actual biologists and other 
scientists apply when making discoveries and investigating new phenomena.

"	">18"
"http://vishub.org/excursions/1440"	"en"	"null"	"null"	"[narrative text, table]"	"Zoutchons - isabelle"	"Slides presentation about Zoutchons. "	">18"
"http://vishub.org/excursions/1408"	"en"	"null"	"null"	"[narrative text, table]"	"Primera web - wilson martinez"	"Slides presentation about Primera web. Es un ejemplo de un sitio web básico"	">18"
"http://vishub.org/excursions/744"	"en"	"null"	"null"	"[narrative text, table]"	"Tutoriales de Lucidpress - celes arteta"	"Slides presentation about Tutoriales de Lucidpress. Lucidpress es una aplicación web para la creación de todo tipo de documentos digitales que se pueden compartir en la red. Especialmente indicado para la creación de revistas digitales."	">18"
"http://vishub.org/excursions/134"	"en"	"null"	"null"	"[narrative text, table]"	"ViSH for iOS - Santiago"	"Slides presentation about ViSH for iOS. iOS application to upload images and videos to ViSH."	">18"
"http://vishub.org/excursions/1595"	"en"	"null"	"null"	"[narrative text, table]"	"Prueba - valeria"	"Slides presentation about Prueba. "	">18"
"http://vishub.org/excursions/1863"	"en"	"null"	"null"	"[narrative text, table]"	"pH scale ILS - ViSH"	"Slides presentation about pH scale ILS. This Inquiry Learning Space is designed for young Chemistry students of lower 
secondary school (12-15 years old) and aims at introducing the pH concept and 
scale.

It is based on a pHET simulation which is simple to use and involves the 
characterisation of familiar solutions into acids or bases. Furthermore, it 
studies the effect of volume and dilution to the pH of a solution.

The benefit of conducting this lab virtually is that students can test 
liquids that are normally difficult to test in “real” labs, such as vomit 
and blood. It is also easy and quick to use and overcomes practical problems 
such as pH-meter calibration, need of multiple instruments and resources, 
lack of time and other educational difficulties, whilst at the same time 
offering a fun and informative introduction to the pH scale. 

During this activity the students are able to conduct three different 
experiments:

/Experiment 1: pH measurement the pH of 11 familiar liquids and 
classification into acids or bases/

In this experiment students “test” the pH of 11 different liquids from 
their everyday life, such as blood, spit, soda pop, battery acid and water, 
though the use of an electronic pH-meter, which they are supposed to classify 
into acids or bases. Through this activity they are also included to neutral 
solutions.

/Experiment 2: Influence of volume to the pH./

In this phase the students test whether volume has an effect on a liquid’s 
pH.

/Experiment 3: Influence of dilution to the pH./

In this experiment students test whether dilution (the addition of water) 
affects a liquid’s pH and note the difference between an acid and a base, 
as in both cases the pH approaches 7 (in the case of an acid in increases, 
whilst in the case of a base it decreases).

Throughout the activity the students are required to answer a number of 
questions that require critical thinking and link the concept of pH to real 
life (e.g. why does drinking soda pop help soothe a tummy ache).

"	">18"
"http://vishub.org/excursions/1443"	"en"	"null"	"null"	"[narrative text, table]"	"La relación de divisibilidad - Vish - Antonio"	"Slides presentation about La relación de divisibilidad - Vish. Repaso previo al estudio de la relación de divisibilidad, con algunas imágenes de tablas, alguna presentación, y teoría y ejemplos sobre dicha relación entre números naturales."	">18"
"http://vishub.org/excursions/2103"	"en"	"null"	"null"	"[narrative text, table]"	"Survey. Outdoor activity DOMUS.  - Jose Viñas"	"Slides presentation about Survey. Outdoor activity DOMUS. . SURVEY ABOUT THE VISIT AT HUMAN BEEING MUSEUM"	">18"
"http://vishub.org/excursions/144"	"en"	"null"	"null"	"[narrative text, table]"	"Nanogame - Enrique"	"Slides presentation about Nanogame. Excursion with the nanogame developed by UCAM"	">18"
"http://vishub.org/excursions/1983"	"en"	"null"	"null"	"[narrative text, table]"	"tensión superficial-monedas - Club de ciencia"	"Slides presentation about tensión superficial-monedas. Resumen de la investigación realizada"	">18"
"http://vishub.org/excursions/1853"	"en"	"null"	"null"	"[narrative text, table]"	"Methyl orange - ViSH"	"Slides presentation about Methyl orange. This ILS is based on the learning materials developed by Lisette van Rens of 
the VU Amsterdam. Adapted by Henny Leemkuil, (Department of Instructional 
Technology, University of Twente). In this ILS students will:

 * Gain knowledge about the chemistry of acids and bases and on the process
   of diazotation.
 * Gain knowledge on the production of methyl orange in a micro reactor.
 * Judge the accuracy and reliability of research.
 * Design a 'fair' inquiry, measure accurately, determine whether
   measurements are reliable and lead to valid conclusions.
 * Be part of a simulated research community and gain knowledge on peer
   discussion.

Pre university students will use a remote lab with real equipment. They can 
operate the micro reactor from their own computer and can see what they are 
doing by means of webcams that are situated around the micro reactor. 
Students have to make a reservation to use the lab for 50 minutes. The ILS 
will take several lessons and involves homework. Warning! To run the Methyl 
Orange experiment you need additional plugins for Java [1] and Silverlight 
[2].

 


[1] http://www.java.com/en/download/index.jsp
[2] http://www.microsoft.com/silverlight/
"	">18"
"http://vishub.org/excursions/1657"	"en"	"null"	"null"	"[narrative text, table]"	"Cupressus Gold Crest - NSP1B2015"	"Slides presentation about Cupressus Gold Crest. "	">18"
"http://vishub.org/excursions/342"	"en"	"null"	"null"	"[narrative text, table]"	"student excursion in the Technical Museum in Prague - Zuzana"	"Slides presentation about student excursion in the Technical Museum in Prague. "	">18"
"http://vishub.org/excursions/1176"	"en"	"null"	"null"	"[narrative text, table]"	"GATTACA - Grupo investigación IES David Buján"	"Slides presentation about GATTACA. Película GATTACA"	">18"
"http://vishub.org/excursions/1284"	"en"	"null"	"null"	"[narrative text, table]"	"Película Eva - Grupo investigación IES David Buján"	"Slides presentation about Película Eva. "	">18"
"http://vishub.org/excursions/2083"	"en"	"null"	"null"	"[narrative text, table]"	"Identificación de azucares reductores - Club de ciencia"	"Slides presentation about Identificación de azucares reductores. "	">18"
